3188.67 20000 2 -25.45596
3188.67 21000 2 -25.47100
3188.67 22000 2 -25.48542
3188.67 23000 2 -25.49930
3188.67 24000 2 -25.51267
3188.67 25000 2 -25.52557
3188.67 5000 3 -25.05528
3188.67 6000 3 -25.10460
3188.67 7000 3 -25.14625
3188.67 8000 3 -25.18192
3188.67 9000 3 -25.21281
3188.67 10000 3 -25.23984
3188.67 11000 3 -25.26362
3188.67 12000 3 -25.28482
3188.67 13000 3 -25.30395
3188.67 14000 3 -25.32141
3188.67 15000 3 -25.33752
3188.67 16000 3 -25.35256
3188.67 17000 3 -25.36671
3188.67 18000 3 -25.38005
3188.67 19000 3 -25.39245
3188.67 20000 3 -25.40432
3188.67 21000 3 -25.41574
3188.67 22000 3 -25.42678
3188.67 23000 3 -25.43749
3188.67 24000 3 -25.44792
3188.67 25000 3 -25.45810
3188.67 5000 4 -25.04964
3188.67 6000 4 -25.09798
3188.67 7000 4 -25.13683
3188.67 8000 4 -25.16799
3188.67 9000 4 -25.19304
3188.67 10000 4 -25.21341
3188.67 11000 4 -25.22962
3188.67 12000 4 -25.24317
3188.67 13000 4 -25.25491
3188.67 14000 4 -25.26549
3188.67 15000 4 -25.27540
3188.67 16000 4 -25.28497
3188.67 17000 4 -25.29441
3188.67 18000 4 -25.30358
3188.67 19000 4 -25.31178
3188.67 20000 4 -25.32007
3188.67 21000 4 -25.32849
3188.67 22000 4 -25.33705
3188.67 23000 4 -25.34575
3188.67 24000 4 -25.35457
3188.67 25000 4 -25.36350
3188.67 5000 5 -25.03788
3188.67 6000 5 -25.08721
3188.67 7000 5 -25.12591
3188.67 8000 5 -25.15611
3188.67 9000 5 -25.17974
3188.67 10000 5 -25.19855
3188.67 11000 5 -25.21292
3188.67 12000 5 -25.22478
3188.67 13000 5 -25.23508
3188.67 14000 5 -25.24453
3188.67 15000 5 -25.25362
3188.67 16000 5 -25.26266
3188.67 17000 5 -25.27182
3188.67 18000 5 -25.28087
3188.67 19000 5 -25.28890
3188.67 20000 5 -25.29718
3188.67 21000 5 -25.30574
3188.67 22000 5 -25.31455
3188.67 23000 5 -25.32357
3188.67 24000 5 -25.33277
3188.67 25000 5 -25.34213
3188.67 5000 6 -25.01983
3188.67 6000 6 -25.07205
3188.67 7000 6 -25.11271
3188.67 8000 6 -25.14430
3188.67 9000 6 -25.16896
3188.67 10000 6 -25.18858
